ID,post_title,post_name,post_status,permalink,meta_key_count,has_full_markdown,has_sections,has_verified_process,has_recipe_data,has_any_json_data,has_casing_terms,has_granulation_terms,has_garlic_terms,has_process_terms,forbidden_meta_count,forbidden_meta_terms,contract_readiness,contract_gap,public_risk
3142,Heilhornað Hangikjöt (Sušena janjeća rebra),heilhorna-hangikjot-susena-janjeca-rebra,publish,https://drycured.com/recepti-baza/heilhorna-hangikjot-susena-janjeca-rebra/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3143,Torfær​ður Lambahryggur (Zakopana janjeća leđa),torfrur-lambahryggur-zakopana-janjeca-lea,publish,https://drycured.com/recepti-baza/torfrur-lambahryggur-zakopana-janjeca-lea/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3144,Selshreifar (Sušeni tuljanovi peraji),selshreifar-suseni-tuljanovi-peraji,publish,https://drycured.com/recepti-baza/selshreifar-suseni-tuljanovi-peraji/,13,1,0,0,0,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3145,Hákarlasullur (Fermentirani trbuh grenlandskog morskog psa),hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa,publish,https://drycured.com/recepti-baza/hakarlasullur-fermentirani-trbuh-grenlandskog-morskog-psa/,13,1,0,0,0,0,1,1,1,1,1,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3146,Gellur (Sušeni riblji jezici),gellur-suseni-riblji-jezici,publish,https://drycured.com/recepti-baza/gellur-suseni-riblji-jezici/,13,1,0,0,0,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3147,Súrsaðir Hrútspungar Með Lyngi (Fermentirani ovnovski testisi s vrijeskom),sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom,publish,https://drycured.com/recepti-baza/sursair-hrutspungar-me-lyngi-fermentirani-ovnovski-testisi-s-vrijeskom/,13,1,0,0,0,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3148,Sviðasulta (Želatinizirano janjeće meso s glave),sviasulta-zelatinizirano-janjece-meso-s-glave,publish,https://drycured.com/recepti-baza/sviasulta-zelatinizirano-janjece-meso-s-glave/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3149,Harðfiskur (Sušeni oslić),harfiskur-suseni-oslic,publish,https://drycured.com/recepti-baza/harfiskur-suseni-oslic/,13,1,0,0,0,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3150,Kæstur Hákarl (Fermentirano meso grenlandskog morskog psa),kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa,publish,https://drycured.com/recepti-baza/kstur-hakarl-fermentirano-meso-grenlandskog-morskog-psa/,13,1,0,0,0,0,1,1,1,1,1,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3151,Pastërma (Sušena govedina),pasterma-susena-govedina,publish,https://drycured.com/recepti-baza/pasterma-susena-govedina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3152,Skilandis (Tradicinis lietuviškas skilandis),skilandis-tradicinis-lietuviskas-skilandis,publish,https://drycured.com/recepti-baza/skilandis-tradicinis-lietuviskas-skilandis/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3153,Kindziukas (Kindzius),kindziukas-kindzius,publish,https://drycured.com/recepti-baza/kindziukas-kindzius/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3154,Lašiniai (Tradicionalna litavska slanina),lasiniai-tradicionalna-litavska-slanina,publish,https://drycured.com/recepti-baza/lasiniai-tradicionalna-litavska-slanina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3155,Vytinta dešra (Sušena litavska kobasica),vytinta-desra-susena-litavska-kobasica,publish,https://drycured.com/recepti-baza/vytinta-desra-susena-litavska-kobasica/,12,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3156,Lički Planinarski Navršak,licki-planinarski-navrsak,publish,https://drycured.com/recepti-baza/licki-planinarski-navrsak/,13,1,0,0,0,0,1,1,1,1,1,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3157,Privatno: Maltežanski sušeni ovčji sir (Ġbejna Mnixxfa),maltezanski-suseni-ovcji-sir-gbejna-mnixxfa,private,https://drycured.com/?post_type=dry_recipe&p=3157,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3158,Mađarska Slanina (Szalonna),maarska-slanina-szalonna,publish,https://drycured.com/recepti-baza/maarska-slanina-szalonna/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3159,Mađarska Dimljena Šunka (Füstölt Sonka),maarska-dimljena-sunka-fustolt-sonka,publish,https://drycured.com/recepti-baza/maarska-dimljena-sunka-fustolt-sonka/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3160,Mađarski Dimljeni Jezik (Füstölt Nyelv),maarski-dimljeni-jezik-fustolt-nyelv,publish,https://drycured.com/recepti-baza/maarski-dimljeni-jezik-fustolt-nyelv/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3161,Privatno: CHIȘCĂ (MOLDAVSKA KRVAVICA),chisca-moldavska-krvavica,private,https://drycured.com/?post_type=dry_recipe&p=3161,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3162,Ossenworst (Goveđa sirova kobasica),ossenworst-govea-sirova-kobasica,publish,https://drycured.com/recepti-baza/ossenworst-govea-sirova-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3163,MOSTBRÖCKLI (ALPSKA SUŠENA GOVEDINA),mostbrockli-alpska-susena-govedina,publish,https://drycured.com/recepti-baza/mostbrockli-alpska-susena-govedina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3164,HOLSTEINER KATENSCHINKEN (HOLŠTAJNSKA DIMLJENA ŠUNKA),holsteiner-katenschinken-holstajnska-dimljena-sunka,publish,https://drycured.com/recepti-baza/holsteiner-katenschinken-holstajnska-dimljena-sunka/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3165,Privatno: Schwarzwaldska šunka s kiselim kupusom i krumpirom,schwarzwaldska-sunka-s-kiselim-kupusom-i-krumpirom,private,https://drycured.com/?post_type=dry_recipe&p=3165,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3166,Leichter Karreeschinken s povrćem u eintopfu,leichter-karreeschinken-s-povrcem-u-eintopfu,publish,https://drycured.com/recepti-baza/leichter-karreeschinken-s-povrcem-u-eintopfu/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3167,Privatno: Bonus: Juha od povrća s Schinkenspeck kobasicama,bonus-juha-od-povrca-s-schinkenspeck-kobasicama,private,https://drycured.com/?post_type=dry_recipe&p=3167,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3168,RAKFISK (FERMENTIRANI SLATKOVODNI LOSOS),rakfisk-fermentirani-slatkovodni-losos,publish,https://drycured.com/recepti-baza/rakfisk-fermentirani-slatkovodni-losos/,11,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3169,LUTEFISK (SUŠENI BAKALAR),lutefisk-suseni-bakalar,publish,https://drycured.com/recepti-baza/lutefisk-suseni-bakalar/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3170,SMALAHOVE (SUŠENA OVČJA GLAVA),smalahove-susena-ovcja-glava,publish,https://drycured.com/recepti-baza/smalahove-susena-ovcja-glava/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3171,FÅREPØLSE (TRADICIONALNA OVČJA KOBASICA),fareplse-tradicionalna-ovcja-kobasica,publish,https://drycured.com/recepti-baza/fareplse-tradicionalna-ovcja-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3172,ELGKJØTT SPEKEMAT (SUHO MESO LOSA),elgkjtt-spekemat-suho-meso-losa,publish,https://drycured.com/recepti-baza/elgkjtt-spekemat-suho-meso-losa/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3173,TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM),tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom,publish,https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3174,REINSDYRHJERTE (SUŠENO SRCE SOBA),reinsdyrhjerte-suseno-srce-soba,publish,https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3175,PINNEKJØTT (SUŠENA REBRA),pinnekjtt-susena-rebra,publish,https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3176,RØKELAKS (DIMLJENI LOSOS),rkelaks-dimljeni-losos,publish,https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,11,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3177,Privatno: Đakovački Specijalni Fermentirani Vrat,akovacki-specijalni-fermentirani-vrat,private,https://drycured.com/?post_type=dry_recipe&p=3177,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3178,Kuşbaşı Jerky (Turski goveđi jerky),kusbas-jerky-turski-govei-jerky,publish,https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3179,Işkembe Dolması (Punjeni goveđi burag),iskembe-dolmas-punjeni-govei-burag,publish,https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3180,Varaždinski Š(p)ek,varazdinski-s-p-ek,publish,https://drycured.com/recepti-baza/varazdinski-s-p-ek/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3181,Đurđevački Zelenjak,urevacki-zelenjak,publish,https://drycured.com/recepti-baza/urevacki-zelenjak/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3182,KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA),kindziuk-poljsko-litavska-suha-kobasica,publish,https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3183,KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA),kiebasa-wedzona-dimljena-poljska-kobasica,publish,https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3184,Privatno: Morcela de Assar (Portugalska krvavica za pečenje),morcela-de-assar-portugalska-krvavica-za-pecenje,private,https://drycured.com/?post_type=dry_recipe&p=3184,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3185,Presunto de Porco Preto (Pršut od Crne Iberijske Svinje),presunto-de-porco-preto-prsut-od-crne-iberijske-svinje,publish,https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3186,Privatno: Bonus: Schwarzwälder Speck (Crnogorska slanina),bonus-schwarzwalder-speck-crnogorska-slanina,private,https://drycured.com/?post_type=dry_recipe&p=3186,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3187,Privatno: Zalatina (Ζαλατίνα) &#8211; Ciparski hladetinasti svinjski narezak,zalatina-ciparski-hladetinasti-svinjski-narezak,private,https://drycured.com/?post_type=dry_recipe&p=3187,10,1,0,0,0,0,1,0,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,MEDIUM,NOT_PUBLIC_OR_PREVIEW
3188,Lountza Kafteri (Λούντζα Καυτερή) &#8211; Ljuta dimljena svinjska vratina,lountza-kafteri-ljuta-dimljena-svinjska-vratina,publish,https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3189,Posyrti (Ποσυρτή) &#8211; Ciparska suha kobasica s divljim biljem,posyrti-ciparska-suha-kobasica-s-divljim-biljem,publish,https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3190,Afelia Pastarma (Αφέλια Παστάρμα) &#8211; Ciparska marinirana goveđa pisanica,afelia-pastarma-ciparska-marinirana-govea-pisanica,publish,https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3191,Ofto Lountza (Οφτή Λούντζα) &#8211; Ciparska zračno sušena janjetina,ofto-lountza-ciparska-zracno-susena-janjetina,publish,https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3192,Virovski &#8220;Živi Čvarci&#8221;,virovski-zivi-cvarci,publish,https://drycured.com/recepti-baza/virovski-zivi-cvarci/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3193,Ludbreška &#8220;Tajna Kobasica&#8221;,ludbreska-tajna-kobasica,publish,https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3194,Đurđevački &#8220;Zaboravljeni Š(p)ek&#8221;,urevacki-zaboravljeni-s-p-ek,publish,https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3195,Pregradski &#8220;Šumski Šaptat&#8221;,pregradski-sumski-saptat,publish,https://drycured.com/recepti-baza/pregradski-sumski-saptat/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3196,Križevački &#8220;Začinski Vjetar&#8221;,krizevacki-zacinski-vjetar,publish,https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3197,Našički &#8220;Ratarski Sjećaj&#8221;,nasicki-ratarski-sjecaj,publish,https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3198,Draževački &#8220;Veteranski Sjećaj&#8221;,drazevacki-veteranski-sjecaj,publish,https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3199,Kalničkog &#8220;Gorski Trag&#8221;,kalnickog-gorski-trag,publish,https://drycured.com/recepti-baza/kalnickog-gorski-trag/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3200,Podravski &#8220;Zaboravljeni Vrbovec&#8221;,podravski-zaboravljeni-vrbovec,publish,https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3201,Koprivnički &#8220;Seoski Izvor&#8221;,koprivnicki-seoski-izvor,publish,https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3202,Đurđevački &#8220;Ribarski Sjaj&#8221;,urevacki-ribarski-sjaj,publish,https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3203,Ludbreški &#8220;Planinski Trag&#8221;,ludbreski-planinski-trag,publish,https://drycured.com/recepti-baza/ludbreski-planinski-trag/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3204,Virovski &#8220;Šumski Biseri&#8221;,virovski-sumski-biseri,publish,https://drycured.com/recepti-baza/virovski-sumski-biseri/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3205,PASTRAMĂ DE OAIE (Sušena ovčetina),pastrama-de-oaie-susena-ovcetina,publish,https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3206,Basturma (Бастурма &#8211; Začinjeno sušeno goveđe meso),basturma-zacinjeno-suseno-govee-meso,publish,https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3207,Koryushka (Корюшка &#8211; Dimljena mala riba),koryushka-dimljena-mala-riba,publish,https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3208,Svinaya Vyrezka (Свиная вырезка &#8211; Sušeni svinjski file),svinaya-vyrezka-suseni-svinjski-file,publish,https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3209,Privatno: Vetchina (Ветчина &#8211; Domaća kuhana šunka),vetchina-domaca-kuhana-sunka,private,https://drycured.com/?post_type=dry_recipe&p=3209,10,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,NOT_PUBLIC_OR_PREVIEW
3210,ARBROATH SMOKIES (DIMLJENA HARINGA),arbroath-smokies-dimljena-haringa,publish,https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,13,1,0,0,0,0,1,1,1,1,2,prema receptu,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_FALLBACK_RISK
3211,Zgornjesavinjski želodec,zgornjesavinjski-zelodec,publish,https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3212,Lomo Embuchado &#8211; Začinjena Suha Svinjska Leđa,lomo-embuchado-zacinjena-suha-svinjska-lea,publish,https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3213,Cecina de León &#8211; Sušena Goveđa Cecina,cecina-de-leon-susena-govea-cecina,publish,https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3214,Crnogorski Sudžuk,crnogorski-sudzuk,publish,https://drycured.com/recepti-baza/crnogorski-sudzuk/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3215,SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA),schaffhauser-schublig-dimljena-govea-kobasica,publish,https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
3216,BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT),bundnerfleisch-graubundenski-suseni-govei-but,publish,https://drycured.com/recepti-baza/bundnerfleisch-graubundenski-suseni-govei-but/,13,1,0,0,0,0,1,1,1,1,0,,CONTRACT_BUILD_CANDIDATE_MARKDOWN_ONLY,LOW_TO_MEDIUM,PUBLIC_NO_META_FALLBACK_FOUND
